age,gender,race,education,occupation,hours_per_week,capital_gain,capital_loss,predicted_label,true_label
52,Male,White,Bachelors,Prof-specialty,30,0,0,1,1
56,Female,White,HS-grad,Sales,43,0,0,0,0
63,Male,White,Masters,Prof-specialty,50,16985,0,1,1
46,Male,White,HS-grad,Craft-repair,31,0,0,0,0
46,Female,White,Doctorate,Adm-clerical,52,0,0,1,1
61,Female,White,HS-grad,Adm-clerical,41,0,0,0,0
33,Female,White,Masters,Sales,42,0,0,1,1
61,Male,White,Bachelors,Other-service,23,0,0,1,1
64,Male,White,Doctorate,Other-service,21,0,0,1,1
27,Male,White,HS-grad,Sales,41,0,211,0,0
47,Female,White,Bachelors,Prof-specialty,47,0,0,1,1
42,Female,White,HS-grad,Prof-specialty,33,0,0,0,0
56,Male,White,Doctorate,Adm-clerical,56,0,0,1,1
37,Male,White,HS-grad,Adm-clerical,47,0,0,0,0
22,Female,White,Bachelors,Exec-managerial,30,0,0,1,1
18,Male,White,Some-college,Adm-clerical,40,0,0,0,0
47,Male,White,Doctorate,Adm-clerical,64,0,0,1,1
20,Male,White,Some-college,Sales,27,0,0,0,0
62,Male,White,HS-grad,Exec-managerial,45,0,0,0,0
31,Female,White,HS-grad,Other-service,36,0,0,0,0
47,Male,Asian-Pac-Islander,Some-college,Exec-managerial,47,0,0,1,1
21,Male,Asian-Pac-Islander,HS-grad,Prof-specialty,52,0,0,0,0
35,Male,White,Doctorate,Prof-specialty,36,0,0,1,1
54,Male,White,HS-grad,Exec-managerial,51,0,0,0,0
42,Male,White,HS-grad,Exec-managerial,62,0,0,0,0
18,Male,White,Bachelors,Prof-specialty,40,0,0,1,1
63,Male,White,Bachelors,Sales,47,0,0,1,1
32,Female,Black,Bachelors,Sales,34,0,0,0,0
26,Female,White,Bachelors,Sales,40,0,0,0,0
32,Male,White,Some-college,Sales,38,0,0,0,0
41,Male,White,Bachelors,Prof-specialty,47,0,0,1,1
21,Female,White,Masters,Craft-repair,52,0,0,1,1
29,Male,Black,Some-college,Adm-clerical,38,0,787,0,0
54,Female,Black,Masters,Adm-clerical,55,7888,0,1,1
54,Male,White,Bachelors,Adm-clerical,55,0,0,1,1
60,Female,White,Doctorate,Adm-clerical,48,0,0,1,1
23,Female,White,Masters,Prof-specialty,34,0,0,1,1
56,Male,White,Doctorate,Craft-repair,33,0,0,1,1
63,Female,White,Some-college,Prof-specialty,31,0,0,0,0
41,Female,White,Some-college,Craft-repair,49,0,2019,0,0
28,Male,White,Masters,Prof-specialty,27,13587,0,1,1
30,Male,White,HS-grad,Exec-managerial,46,0,0,0,1
51,Male,White,Masters,Craft-repair,29,0,0,1,1
42,Female,White,Bachelors,Adm-clerical,48,0,0,0,1
24,Male,Black,Some-college,Craft-repair,40,2911,0,0,0
21,Male,Black,Bachelors,Other-service,53,2339,0,1,1
25,Male,Black,HS-grad,Sales,51,0,0,0,0
37,Female,White,Some-college,Craft-repair,54,0,0,0,0
46,Male,White,Masters,Other-service,54,0,0,1,1
62,Male,White,HS-grad,Sales,41,0,0,0,0
63,Female,White,HS-grad,Other-service,28,0,0,0,0
27,Male,White,Some-college,Sales,29,0,0,0,0
60,Male,White,HS-grad,Exec-managerial,19,0,0,0,0
51,Male,White,Some-college,Craft-repair,29,0,0,0,0
43,Male,Black,Bachelors,Other-service,40,0,0,0,1
58,Male,White,Some-college,Exec-managerial,34,0,0,0,1
20,Male,White,Some-college,Adm-clerical,38,0,0,0,0
23,Male,White,Bachelors,Craft-repair,44,0,0,1,1
22,Male,White,HS-grad,Prof-specialty,36,0,0,0,0
22,Male,Black,Bachelors,Prof-specialty,28,0,0,0,1
64,Male,White,Doctorate,Prof-specialty,39,0,3889,1,1
40,Female,Black,HS-grad,Other-service,31,0,0,0,0
26,Male,White,Masters,Other-service,37,0,0,1,1
52,Female,White,Bachelors,Sales,53,0,0,0,1
37,Female,White,Bachelors,Prof-specialty,37,0,0,0,1
59,Male,White,Bachelors,Adm-clerical,57,0,0,1,1
52,Female,White,HS-grad,Other-service,54,0,0,0,0
35,Male,White,Masters,Craft-repair,34,0,0,1,1
34,Female,White,Some-college,Other-service,28,10345,0,0,0
41,Male,White,Masters,Craft-repair,39,0,0,1,1
20,Female,White,HS-grad,Other-service,51,0,0,0,0
49,Male,Black,Some-college,Sales,35,0,0,0,0
52,Female,White,Doctorate,Sales,49,0,0,1,1
55,Male,White,Some-college,Sales,52,0,0,0,1
30,Female,White,HS-grad,Adm-clerical,32,0,0,0,0
64,Male,Black,HS-grad,Other-service,33,0,0,0,0
42,Male,Black,Bachelors,Craft-repair,47,18827,0,1,1
26,Male,White,Doctorate,Other-service,41,0,0,1,1
21,Male,White,Bachelors,Exec-managerial,33,0,0,1,1
31,Male,White,HS-grad,Sales,36,0,0,0,0
54,Female,Amer-Indian-Eskimo,HS-grad,Prof-specialty,39,0,0,0,0
51,Male,Black,Masters,Exec-managerial,24,0,0,1,1
28,Female,Black,Masters,Exec-managerial,47,0,0,1,1
58,Male,White,Bachelors,Sales,35,0,0,1,1
20,Female,White,HS-grad,Prof-specialty,12,0,0,0,0
45,Male,Black,Masters,Sales,39,0,0,1,1
46,Male,White,Some-college,Sales,32,0,0,0,0
26,Female,White,Doctorate,Prof-specialty,56,0,0,1,1
20,Male,White,Some-college,Exec-managerial,34,18546,0,1,1
42,Male,Black,Some-college,Exec-managerial,29,0,0,0,0
51,Male,White,Masters,Other-service,45,0,0,1,1
29,Male,White,Bachelors,Prof-specialty,33,0,0,1,1
59,Male,White,Masters,Exec-managerial,32,0,0,1,1
26,Female,White,Masters,Adm-clerical,45,0,0,1,1
32,Male,White,Masters,Sales,29,0,0,1,1
57,Male,White,HS-grad,Adm-clerical,25,0,0,0,0
42,Male,White,HS-grad,Adm-clerical,57,0,0,0,0
22,Male,White,HS-grad,Other-service,45,0,0,0,0
28,Male,Amer-Indian-Eskimo,HS-grad,Other-service,37,0,0,0,0
51,Female,White,Bachelors,Other-service,39,0,0,0,0
41,Female,White,Some-college,Adm-clerical,45,0,0,0,0
32,Male,Black,Bachelors,Craft-repair,49,2244,0,0,1
55,Female,White,Bachelors,Craft-repair,32,0,0,0,1
25,Male,White,HS-grad,Adm-clerical,43,0,0,0,0
22,Female,White,Masters,Sales,34,0,0,0,1
43,Male,White,HS-grad,Adm-clerical,38,0,0,0,0
35,Female,White,HS-grad,Adm-clerical,41,0,0,0,0
23,Male,White,Masters,Other-service,39,0,1144,1,1
54,Male,White,HS-grad,Other-service,47,0,0,0,0
30,Male,White,Some-college,Other-service,44,0,0,0,0
45,Male,White,Some-college,Craft-repair,24,0,2626,0,0
22,Male,White,HS-grad,Adm-clerical,26,0,0,0,0
30,Male,White,HS-grad,Sales,36,0,0,0,0
34,Male,White,Doctorate,Sales,58,0,0,1,1
57,Female,White,Bachelors,Other-service,31,0,0,0,0
62,Male,White,HS-grad,Other-service,37,0,0,0,0
49,Male,White,HS-grad,Adm-clerical,34,0,0,0,0
46,Male,White,Some-college,Sales,34,0,0,0,0
20,Female,Black,Bachelors,Adm-clerical,41,0,0,0,0
57,Female,Black,Masters,Craft-repair,54,17023,0,1,1
51,Male,White,Doctorate,Adm-clerical,44,0,0,1,1
57,Male,White,HS-grad,Other-service,31,0,0,0,0
44,Male,White,Bachelors,Exec-managerial,67,0,0,1,1
30,Female,Asian-Pac-Islander,Some-college,Craft-repair,40,0,0,0,0
62,Male,White,HS-grad,Sales,34,0,0,0,0
50,Male,White,Masters,Sales,54,0,0,1,1
23,Male,White,Bachelors,Other-service,35,0,0,1,1
41,Male,White,HS-grad,Other-service,56,0,0,0,0
36,Male,Asian-Pac-Islander,HS-grad,Craft-repair,31,0,0,0,0
33,Male,White,Bachelors,Other-service,54,0,0,1,1
57,Male,White,Bachelors,Exec-managerial,42,0,0,1,1
45,Male,White,Some-college,Craft-repair,52,0,0,0,0
50,Male,White,Bachelors,Other-service,59,0,0,1,1
58,Male,White,Bachelors,Prof-specialty,28,0,0,1,1
30,Male,White,HS-grad,Exec-managerial,52,0,0,0,0
60,Female,White,Some-college,Craft-repair,25,0,980,0,0
62,Male,White,Bachelors,Prof-specialty,29,0,0,1,1
42,Male,White,Masters,Adm-clerical,31,0,0,1,1
59,Male,White,Bachelors,Exec-managerial,45,0,0,1,1
53,Male,White,Bachelors,Adm-clerical,40,0,0,1,1
44,Male,White,Bachelors,Prof-specialty,38,0,0,1,1
55,Male,White,Some-college,Sales,41,17783,987,0,0
24,Male,White,Bachelors,Sales,45,0,0,1,1
22,Male,White,Bachelors,Other-service,46,0,0,1,1
60,Male,White,HS-grad,Sales,50,0,0,0,0
62,Male,White,Some-college,Adm-clerical,58,0,0,0,0
48,Male,White,HS-grad,Exec-managerial,39,0,0,0,0
40,Male,White,HS-grad,Adm-clerical,34,0,0,0,0
59,Male,White,Bachelors,Adm-clerical,46,0,0,1,1
27,Male,Asian-Pac-Islander,HS-grad,Sales,28,0,0,0,0
49,Male,White,Masters,Adm-clerical,33,0,0,1,1
60,Male,Asian-Pac-Islander,Masters,Prof-specialty,49,0,0,1,1
47,Male,White,HS-grad,Craft-repair,38,0,0,0,0
56,Female,White,HS-grad,Craft-repair,27,0,0,0,0
48,Female,White,Bachelors,Craft-repair,25,0,0,0,0
35,Male,White,HS-grad,Other-service,40,0,0,0,0
53,Male,White,Bachelors,Sales,51,0,0,1,1
19,Male,White,Some-college,Sales,51,0,0,0,0
31,Male,White,Some-college,Craft-repair,41,0,0,0,0
30,Female,White,Some-college,Exec-managerial,60,0,0,0,0
46,Female,White,Some-college,Other-service,38,0,0,0,0
29,Female,White,Masters,Craft-repair,38,9967,0,1,1
56,Male,White,Doctorate,Adm-clerical,14,0,0,1,1
19,Male,White,HS-grad,Craft-repair,35,0,0,0,0
49,Female,White,Masters,Craft-repair,48,5671,0,1,1
30,Female,White,HS-grad,Exec-managerial,55,0,0,0,0
63,Female,White,HS-grad,Sales,31,0,3526,0,0
44,Male,White,Some-college,Sales,44,0,0,0,0
58,Male,White,HS-grad,Adm-clerical,50,0,0,0,0
34,Male,White,HS-grad,Craft-repair,40,0,0,0,0
57,Male,White,Some-college,Prof-specialty,17,0,218,0,0
48,Male,Black,Bachelors,Adm-clerical,42,0,0,0,0
51,Male,White,HS-grad,Sales,47,12057,0,0,1
41,Male,White,Some-college,Exec-managerial,30,0,0,1,0
62,Male,White,Masters,Sales,37,17236,0,1,1
52,Male,White,HS-grad,Sales,28,0,0,0,0
23,Male,White,Bachelors,Exec-managerial,14,0,0,1,1
36,Female,White,HS-grad,Craft-repair,50,0,0,0,0
47,Male,White,Some-college,Craft-repair,39,0,0,0,0
24,Male,Other,Masters,Sales,55,0,0,1,1
27,Female,White,HS-grad,Adm-clerical,48,0,0,0,0
58,Female,White,Bachelors,Prof-specialty,36,0,0,0,1
49,Male,White,Bachelors,Adm-clerical,39,0,0,0,1
51,Female,White,Some-college,Other-service,45,13851,0,0,1
45,Male,White,HS-grad,Adm-clerical,49,0,0,0,0
32,Male,White,Masters,Sales,43,0,0,1,1
47,Male,White,Bachelors,Sales,51,0,0,1,1
54,Male,White,Masters,Prof-specialty,37,0,0,1,1
46,Female,White,Some-college,Prof-specialty,30,0,0,0,0
39,Female,White,Masters,Prof-specialty,39,0,0,1,1
21,Female,White,Bachelors,Sales,42,0,0,0,0
37,Female,Black,Masters,Sales,27,0,1276,1,1
49,Male,White,Some-college,Adm-clerical,26,0,0,0,0
53,Female,White,HS-grad,Sales,44,0,0,0,0
21,Female,White,Some-college,Other-service,35,0,0,0,0
44,Female,White,Masters,Craft-repair,38,0,0,1,1
34,Female,White,Some-college,Craft-repair,36,13473,0,0,0
29,Female,Black,Masters,Prof-specialty,55,0,0,1,1
39,Male,White,Bachelors,Sales,52,0,0,1,1
34,Female,Black,HS-grad,Other-service,27,0,0,0,0
27,Female,White,Bachelors,Craft-repair,34,0,0,0,0
18,Female,White,Some-college,Adm-clerical,48,0,0,0,0
39,Male,White,Some-college,Exec-managerial,46,0,0,0,1
43,Male,White,Masters,Adm-clerical,39,0,0,1,1
35,Female,White,HS-grad,Exec-managerial,28,0,0,0,0
31,Male,White,Bachelors,Other-service,33,0,0,1,1
64,Male,White,Some-college,Adm-clerical,34,0,0,0,0
46,Male,Black,HS-grad,Craft-repair,42,0,0,0,0
29,Male,White,Bachelors,Sales,57,0,0,1,1
53,Male,White,Masters,Exec-managerial,33,0,0,1,1
52,Male,White,Bachelors,Sales,29,0,0,1,1
29,Male,White,HS-grad,Other-service,38,0,3544,0,0
24,Male,White,HS-grad,Sales,50,0,0,0,0
46,Male,Black,Bachelors,Craft-repair,25,0,0,0,0
28,Male,White,Some-college,Other-service,54,0,0,0,0
50,Male,White,Bachelors,Prof-specialty,38,0,0,1,1
23,Male,White,Bachelors,Prof-specialty,32,0,0,1,1
64,Male,White,Bachelors,Exec-managerial,23,0,0,1,1
32,Female,White,Some-college,Craft-repair,47,0,0,0,0
49,Male,White,HS-grad,Sales,38,0,0,0,0
28,Male,White,Masters,Adm-clerical,41,0,0,1,1
40,Female,White,Bachelors,Adm-clerical,30,0,0,0,0
43,Male,White,Bachelors,Other-service,36,0,0,0,1
51,Female,White,HS-grad,Exec-managerial,35,0,0,0,0
63,Female,White,Some-college,Exec-managerial,38,0,0,0,0
51,Male,White,Some-college,Exec-managerial,33,0,0,0,1
46,Male,White,Bachelors,Craft-repair,24,0,0,1,1
21,Male,White,HS-grad,Adm-clerical,67,0,0,0,0
34,Male,White,Some-college,Other-service,26,0,0,0,0
52,Male,White,HS-grad,Craft-repair,41,0,0,0,0
30,Male,White,Some-college,Other-service,22,0,0,0,0
58,Female,White,Bachelors,Craft-repair,20,0,0,0,0
56,Male,White,Some-college,Sales,40,0,0,0,0
32,Male,White,Some-college,Craft-repair,41,0,0,0,0
46,Female,White,Some-college,Craft-repair,52,0,0,0,0
46,Male,White,Masters,Sales,43,0,0,1,1
28,Male,Black,HS-grad,Prof-specialty,38,0,0,0,0
49,Male,White,Some-college,Sales,30,0,0,0,0
19,Male,White,HS-grad,Exec-managerial,54,0,0,0,0
64,Female,White,HS-grad,Prof-specialty,49,0,0,0,0
31,Male,White,Doctorate,Adm-clerical,27,0,2256,1,1
37,Male,White,Some-college,Other-service,40,0,0,0,0
39,Male,Black,Some-college,Craft-repair,41,0,1458,0,0
28,Male,White,Bachelors,Prof-specialty,36,0,0,1,1
44,Male,Black,Some-college,Adm-clerical,47,0,0,0,0
20,Female,White,Doctorate,Sales,48,0,0,1,1
34,Female,White,Bachelors,Sales,38,0,0,0,0
61,Male,White,HS-grad,Exec-managerial,37,0,0,0,0
45,Male,White,HS-grad,Exec-managerial,54,0,0,0,1
46,Male,White,HS-grad,Prof-specialty,49,0,0,0,0
38,Male,White,Some-college,Other-service,40,0,0,0,0
64,Male,White,Masters,Craft-repair,23,15323,0,1,1
33,Male,White,Doctorate,Sales,43,0,0,1,1
54,Male,White,Some-college,Prof-specialty,46,0,0,1,0
37,Male,White,HS-grad,Prof-specialty,12,0,0,0,0
23,Female,White,Some-college,Other-service,42,0,0,0,0
36,Female,White,HS-grad,Prof-specialty,35,0,0,0,0
22,Male,White,Some-college,Exec-managerial,37,0,0,1,0
20,Male,White,Bachelors,Other-service,30,0,0,1,1
18,Female,Asian-Pac-Islander,Some-college,Sales,38,0,0,0,0
55,Male,White,Bachelors,Exec-managerial,53,0,0,1,1
32,Female,White,HS-grad,Exec-managerial,35,0,0,0,0
51,Male,White,Some-college,Other-service,49,0,0,1,0
52,Male,Black,HS-grad,Other-service,31,0,0,0,0
42,Male,White,Masters,Prof-specialty,47,0,0,1,1
41,Female,White,HS-grad,Adm-clerical,40,0,0,0,0
29,Male,White,Doctorate,Adm-clerical,43,0,2716,1,1
35,Male,White,Bachelors,Adm-clerical,40,14571,0,1,1
32,Male,White,Bachelors,Prof-specialty,46,0,0,1,1
61,Female,White,HS-grad,Craft-repair,14,0,0,0,0
33,Female,White,HS-grad,Sales,25,0,0,0,0
44,Female,Asian-Pac-Islander,Bachelors,Prof-specialty,44,0,0,0,0
25,Female,White,HS-grad,Prof-specialty,19,0,0,0,0
63,Male,White,HS-grad,Exec-managerial,34,15651,0,1,1
42,Male,White,Bachelors,Adm-clerical,39,0,0,0,1
34,Male,White,Masters,Other-service,31,0,0,1,1
46,Male,White,Some-college,Prof-specialty,33,0,0,0,1
25,Female,White,Bachelors,Craft-repair,42,12220,0,1,1
32,Female,White,Masters,Sales,50,0,0,1,1
44,Male,White,Masters,Craft-repair,30,18039,2700,1,1
63,Male,White,HS-grad,Prof-specialty,34,0,0,0,0
24,Female,Black,Doctorate,Prof-specialty,32,0,0,1,1
20,Male,White,HS-grad,Exec-managerial,15,1988,0,0,0
46,Male,White,HS-grad,Craft-repair,41,0,0,0,0
61,Male,White,Bachelors,Exec-managerial,49,0,0,1,1
41,Male,White,Masters,Other-service,50,0,0,1,1
20,Male,White,Masters,Craft-repair,31,0,0,1,1
37,Male,White,Bachelors,Adm-clerical,27,0,0,1,1
63,Male,White,HS-grad,Other-service,40,0,0,0,0
32,Female,White,Some-college,Adm-clerical,48,0,0,0,0
42,Male,White,HS-grad,Craft-repair,41,0,0,0,0
47,Male,White,HS-grad,Exec-managerial,42,0,0,0,0
31,Female,White,Some-college,Adm-clerical,51,0,0,0,0
24,Male,White,Doctorate,Prof-specialty,32,0,0,1,1
34,Male,Asian-Pac-Islander,Masters,Sales,37,0,0,1,1
61,Female,White,Some-college,Exec-managerial,56,0,0,1,1
37,Male,White,Some-college,Other-service,38,0,0,0,0
53,Female,Amer-Indian-Eskimo,HS-grad,Other-service,27,0,0,0,0
26,Male,White,HS-grad,Craft-repair,33,0,0,0,0
55,Male,White,HS-grad,Other-service,30,0,0,0,0
39,Male,White,Some-college,Sales,43,0,0,0,0
19,Male,White,Masters,Sales,31,0,2629,1,1
41,Female,White,Bachelors,Prof-specialty,42,0,0,0,1
25,Male,Black,Some-college,Other-service,32,0,0,0,0
28,Female,White,HS-grad,Exec-managerial,18,0,0,0,0
30,Female,White,Bachelors,Sales,43,0,0,0,0
34,Male,White,HS-grad,Exec-managerial,41,0,0,0,0
25,Female,Black,HS-grad,Prof-specialty,45,0,0,0,0
38,Male,White,Some-college,Craft-repair,33,0,0,0,0
35,Male,White,Bachelors,Sales,32,0,0,1,1
47,Female,White,Some-college,Sales,44,0,0,0,0
35,Male,White,Masters,Sales,55,0,0,1,1
63,Male,Black,Bachelors,Other-service,40,0,0,0,0
64,Male,White,Some-college,Exec-managerial,44,0,0,0,0
48,Male,White,HS-grad,Sales,36,12731,0,0,0
55,Male,White,HS-grad,Exec-managerial,24,0,0,0,0
49,Male,White,HS-grad,Other-service,49,0,0,0,0
28,Male,White,Some-college,Adm-clerical,49,0,0,0,0
62,Male,White,HS-grad,Adm-clerical,47,0,0,0,0
42,Male,White,Bachelors,Exec-managerial,38,0,0,1,1
50,Male,White,Bachelors,Other-service,45,0,0,1,1
55,Male,Asian-Pac-Islander,HS-grad,Adm-clerical,48,0,0,0,0
58,Female,White,Some-college,Prof-specialty,56,0,0,0,0
25,Male,Black,HS-grad,Prof-specialty,49,0,0,0,0
28,Male,White,Bachelors,Adm-clerical,40,0,0,0,1
39,Male,White,Bachelors,Craft-repair,26,0,2736,1,1
41,Male,White,HS-grad,Exec-managerial,41,0,0,0,0
58,Male,White,Some-college,Adm-clerical,42,0,0,0,0
34,Female,White,HS-grad,Exec-managerial,47,0,0,0,0
29,Female,White,Some-college,Other-service,53,0,0,0,0
63,Female,White,HS-grad,Adm-clerical,39,0,0,0,0
49,Female,Black,Bachelors,Prof-specialty,61,0,0,0,1
32,Male,White,Some-college,Other-service,22,0,0,0,0
33,Male,White,HS-grad,Craft-repair,44,17634,0,0,0
39,Female,White,Doctorate,Exec-managerial,32,0,0,1,1
45,Female,White,Some-college,Craft-repair,20,0,0,0,0
37,Female,White,Bachelors,Prof-specialty,37,0,0,0,1
50,Female,White,Bachelors,Sales,25,0,0,0,1
27,Female,White,Doctorate,Sales,38,0,0,1,1
57,Male,White,HS-grad,Exec-managerial,40,0,0,0,0
49,Female,White,Bachelors,Other-service,51,0,0,0,1
50,Female,White,Bachelors,Prof-specialty,24,0,0,0,1
19,Female,White,Bachelors,Exec-managerial,49,0,0,1,1
50,Male,White,Some-college,Other-service,40,0,0,0,0
50,Female,Asian-Pac-Islander,Bachelors,Exec-managerial,50,0,0,1,1
58,Female,Black,HS-grad,Exec-managerial,35,0,0,0,0
30,Male,White,Masters,Craft-repair,26,0,0,1,1
47,Male,White,HS-grad,Adm-clerical,27,0,0,0,0
50,Male,White,Bachelors,Prof-specialty,27,0,0,1,1
30,Female,Black,Some-college,Craft-repair,44,0,0,0,0
43,Male,White,Bachelors,Other-service,54,0,0,1,1
39,Male,White,Some-college,Adm-clerical,34,0,0,0,0
56,Male,Other,Some-college,Exec-managerial,46,0,0,1,1
19,Male,White,HS-grad,Sales,24,0,0,0,0
55,Male,White,HS-grad,Craft-repair,41,0,0,0,0
56,Male,Black,HS-grad,Prof-specialty,46,10878,0,0,0
43,Female,White,HS-grad,Prof-specialty,25,8923,0,0,0
63,Female,Black,Some-college,Adm-clerical,37,0,0,0,0
32,Male,White,Some-college,Craft-repair,47,0,0,0,0
51,Female,Asian-Pac-Islander,HS-grad,Exec-managerial,10,0,0,0,0
59,Female,White,Masters,Adm-clerical,53,0,0,1,1
61,Male,Asian-Pac-Islander,Some-college,Other-service,43,0,0,0,0
57,Male,White,Some-college,Prof-specialty,47,0,0,1,1
28,Male,White,HS-grad,Other-service,35,0,0,0,0
20,Female,White,HS-grad,Craft-repair,22,0,0,0,0
23,Male,White,HS-grad,Sales,45,0,0,0,0
26,Male,White,Some-college,Other-service,39,0,0,0,0
23,Female,White,Bachelors,Exec-managerial,40,0,0,0,1
26,Male,White,Masters,Prof-specialty,50,0,0,1,1
56,Female,White,HS-grad,Craft-repair,47,0,0,0,0
48,Female,White,HS-grad,Sales,59,0,0,0,0
49,Male,Asian-Pac-Islander,HS-grad,Prof-specialty,41,8967,0,1,0
58,Female,White,Some-college,Sales,33,0,0,0,0
29,Male,White,Bachelors,Prof-specialty,38,0,0,1,1
25,Male,White,Masters,Adm-clerical,44,18970,0,1,1
25,Male,White,Bachelors,Adm-clerical,50,0,0,1,1
45,Male,White,Bachelors,Adm-clerical,25,0,0,0,1
37,Female,White,HS-grad,Craft-repair,40,0,0,0,0
64,Male,Black,HS-grad,Adm-clerical,56,16002,0,0,0
24,Male,White,HS-grad,Craft-repair,37,0,0,0,0
28,Female,White,HS-grad,Exec-managerial,49,17170,0,1,1
37,Male,White,Bachelors,Adm-clerical,44,0,0,1,1
33,Female,White,HS-grad,Craft-repair,49,3500,0,0,0
21,Male,White,Some-college,Prof-specialty,31,0,0,0,0
23,Female,White,Some-college,Craft-repair,31,0,0,0,0
39,Male,White,HS-grad,Other-service,40,0,0,0,0
43,Male,White,Masters,Craft-repair,24,0,0,1,1
20,Male,White,Some-college,Other-service,37,0,0,0,0
58,Male,Black,Bachelors,Prof-specialty,42,0,0,1,1
59,Female,White,Some-college,Craft-repair,57,0,0,0,0
31,Male,White,Some-college,Prof-specialty,44,0,1549,0,0
28,Male,White,Bachelors,Other-service,46,0,0,1,1
35,Male,White,Bachelors,Sales,51,0,0,1,1
29,Female,Black,Some-college,Adm-clerical,30,0,0,0,0
40,Female,White,HS-grad,Other-service,38,0,0,0,0
29,Male,White,Bachelors,Exec-managerial,64,0,1518,1,1
30,Male,Black,HS-grad,Craft-repair,39,0,0,0,0
42,Male,White,HS-grad,Prof-specialty,51,0,0,0,1
62,Male,White,Masters,Adm-clerical,49,0,0,1,1
36,Male,White,Doctorate,Craft-repair,25,0,0,1,1
63,Male,White,Some-college,Adm-clerical,43,0,0,0,0
53,Male,White,HS-grad,Sales,41,0,0,0,0
62,Female,White,HS-grad,Craft-repair,43,0,647,0,0
25,Male,White,HS-grad,Prof-specialty,32,0,2762,0,0
46,Female,White,HS-grad,Sales,28,0,0,0,0
49,Male,White,Bachelors,Craft-repair,35,0,0,1,1
61,Female,White,Some-college,Adm-clerical,39,0,2245,0,0
35,Male,White,Some-college,Sales,51,0,0,0,0
23,Male,White,HS-grad,Prof-specialty,58,0,0,0,0
35,Female,Black,Masters,Craft-repair,53,0,0,1,1
36,Male,Black,Bachelors,Adm-clerical,48,0,0,1,0
39,Male,Asian-Pac-Islander,HS-grad,Adm-clerical,29,0,1427,0,0
54,Male,Black,Masters,Other-service,35,0,0,1,1
49,Female,White,HS-grad,Sales,42,0,0,0,0
58,Male,White,Some-college,Craft-repair,33,4866,2726,0,0
20,Female,White,Masters,Other-service,45,0,0,1,1
45,Male,White,HS-grad,Adm-clerical,47,0,3318,0,0
27,Male,White,Some-college,Sales,45,0,0,0,0
52,Male,White,Bachelors,Exec-managerial,50,0,0,1,1
46,Male,White,HS-grad,Adm-clerical,30,0,0,0,0
32,Male,Black,HS-grad,Sales,49,17659,3413,0,0
50,Female,White,HS-grad,Exec-managerial,33,0,0,0,0
24,Male,White,Some-college,Sales,30,0,0,0,0
29,Male,Other,HS-grad,Adm-clerical,45,2930,0,0,0
47,Male,White,Some-college,Exec-managerial,52,0,0,1,1
38,Female,White,Masters,Sales,44,0,0,1,1
48,Female,White,HS-grad,Craft-repair,40,0,0,0,0
41,Female,White,Some-college,Exec-managerial,43,9066,0,0,1
37,Male,White,Bachelors,Sales,41,0,0,0,0
54,Female,White,Bachelors,Craft-repair,28,0,0,0,0
21,Male,White,HS-grad,Exec-managerial,27,0,0,0,0
45,Male,White,HS-grad,Sales,39,0,0,0,0
61,Female,Black,Bachelors,Adm-clerical,40,0,0,0,0
37,Female,Black,Masters,Exec-managerial,40,0,0,1,1
41,Male,White,HS-grad,Exec-managerial,46,0,0,0,1
49,Male,White,HS-grad,Craft-repair,37,0,0,0,0
58,Male,Asian-Pac-Islander,Some-college,Other-service,45,0,0,0,0
53,Male,Black,Masters,Other-service,38,0,0,1,1
51,Female,Black,Some-college,Sales,58,0,0,0,0
53,Male,Black,Bachelors,Adm-clerical,40,0,0,0,1
19,Female,White,Masters,Craft-repair,63,9975,0,1,1
32,Male,White,Some-college,Exec-managerial,43,0,0,1,0
51,Female,White,Masters,Other-service,37,0,0,1,1
53,Female,White,Doctorate,Craft-repair,31,0,0,1,1
23,Male,White,HS-grad,Craft-repair,25,0,0,0,0
56,Male,White,Bachelors,Craft-repair,30,0,0,0,1
59,Female,White,HS-grad,Exec-managerial,31,0,0,0,0
